cy_codigo,cy_conyuge_cobis,cy_ente_conyuge,cy_nombre_completo,cy_fecha_nacimiento,cy_tipo_identificacion,cy_identificacion,cy_fecha_registro,cy_usuario_registro,cy_fecha_modificacion,cy_usuario_modificacion,cy_p_nombre,cy_s_nombre,cy_p_apellido,cy_s_apellido,cy_gestion_gic
965,82256750,77081208,NOMBRE COMPLETO DEL CONYUGE82256750,01/01/88 12:00 AM, ,ID0082256750,08/14/19 12:00 AM,ni965201,,,,,,,
966,80784996,0,NOMBRE COMPLETO DEL CONYUGE80784996,01/01/88 12:00 AM,1,ID0080784996,08/15/19 12:00 AM,jr58239,,,,,,,
967,80271522,77528679,NOMBRE COMPLETO DEL CONYUGE80271522,01/01/88 12:00 AM,1,ID0080271522,08/15/19 12:00 AM,ni934569,07/04/23 12:00 AM,usrnetbank,,,,,
968,78569840,0,NOMBRE COMPLETO DEL CONYUGE78569840,01/01/88 12:00 AM,1,ID0078569840,08/15/19 12:00 AM,ni934574,01/26/22 12:00 AM,ni934544,,,,,
969,80104499,77147870,NOMBRE COMPLETO DEL CONYUGE80104499,01/01/88 12:00 AM, ,ID0080104499,08/15/19 12:00 AM,js37023,,,,,,,
970,81119643,264119,NOMBRE COMPLETO DEL CONYUGE81119643,01/01/88 12:00 AM, ,ID0081119643,08/15/19 12:00 AM,jr58239,,,,,,,
971,80882173,77205934,NOMBRE COMPLETO DEL CONYUGE80882173,01/01/88 12:00 AM, ,ID0080882173,08/15/19 12:00 AM,ni934522,,,,,,,
972,80465378,0,NOMBRE COMPLETO DEL CONYUGE80465378,01/01/88 12:00 AM,1,ID0080465378,08/15/19 12:00 AM,mm50087,08/16/22 12:00 AM,ni934882,,,,,
973,79287547,77493310,NOMBRE COMPLETO DEL CONYUGE79287547,01/01/88 12:00 AM,1,ID0079287547,08/15/19 12:00 AM,ni934569,,,,,,,
974,81862990,77060952,NOMBRE COMPLETO DEL CONYUGE81862990,01/01/88 12:00 AM, ,ID0081862990,08/15/19 12:00 AM,mp40611,,,,,,,
975,80781679,0,NOMBRE COMPLETO DEL CONYUGE80781679,01/01/88 12:00 AM,1,ID0080781679,08/15/19 12:00 AM,ni000235,06/16/23 12:00 AM,ni935357,,,,,
976,79677477,17515594,NOMBRE COMPLETO DEL CONYUGE79677477,01/01/88 12:00 AM,1,ID0079677477,08/15/19 12:00 AM,ni927499,11/07/23 12:00 AM,cj28556,,,,,
977,80459092,0,NOMBRE COMPLETO DEL CONYUGE80459092,01/01/88 12:00 AM,1,ID0080459092,08/15/19 12:00 AM,kc05098,,,,,,,
978,78956046,77520856,NOMBRE COMPLETO DEL CONYUGE78956046,01/01/88 12:00 AM,1,ID0078956046,08/15/19 12:00 AM,mm50087,,,,,,,
979,80983107,17579326,NOMBRE COMPLETO DEL CONYUGE80983107,01/01/88 12:00 AM, ,ID0080983107,08/15/19 12:00 AM,ni965201,,,,,,,
980,81854661,0,NOMBRE COMPLETO DEL CONYUGE81854661,01/01/88 12:00 AM,1,ID0081854661,08/15/19 12:00 AM,ee48305,,,,,,,
981,79036749,0,NOMBRE COMPLETO DEL CONYUGE79036749,01/01/88 12:00 AM,1,ID0079036749,08/15/19 12:00 AM,cg85219,,,,,,,
982,80292406,0,NOMBRE COMPLETO DEL CONYUGE80292406,01/01/88 12:00 AM,1,ID0080292406,08/15/19 12:00 AM,ni965201,,,,,,,
983,82463810,89268,NOMBRE COMPLETO DEL CONYUGE82463810,01/01/88 12:00 AM, ,ID0082463810,08/16/19 12:00 AM,ef97597,,,,,,,
984,78547766,77409998,NOMBRE COMPLETO DEL CONYUGE78547766,01/01/88 12:00 AM,1,ID0078547766,08/16/19 12:00 AM,lp08862,01/23/24 12:00 AM,usrnetbank,,,,,
985,81542619,17654892,NOMBRE COMPLETO DEL CONYUGE81542619,01/01/88 12:00 AM, ,ID0081542619,08/16/19 12:00 AM,ef97597,,,,,,,
986,79909149,17577308,NOMBRE COMPLETO DEL CONYUGE79909149,01/01/88 12:00 AM, ,ID0079909149,08/16/19 12:00 AM,ez92106,,,,,,,
987,79965987,204933,NOMBRE COMPLETO DEL CONYUGE79965987,01/01/88 12:00 AM, ,ID0079965987,08/16/19 12:00 AM,ef97597,,,,,,,
988,79244619,17562186,NOMBRE COMPLETO DEL CONYUGE79244619,01/01/88 12:00 AM,1,ID0079244619,08/16/19 12:00 AM,jr58239,,,,,,,
989,79383198,17570327,NOMBRE COMPLETO DEL CONYUGE79383198,01/01/88 12:00 AM, ,ID0079383198,08/16/19 12:00 AM,ni934500,,,,,,,
990,80904428,0,NOMBRE COMPLETO DEL CONYUGE80904428,01/01/88 12:00 AM,1,ID0080904428,08/16/19 12:00 AM,mm50087,,,,,,,
991,82496793,77323163,NOMBRE COMPLETO DEL CONYUGE82496793,01/01/88 12:00 AM, ,ID0082496793,08/16/19 12:00 AM,ef97597,,,,,,,
992,81911797,17632454,NOMBRE COMPLETO DEL CONYUGE81911797,01/01/88 12:00 AM,1,ID0081911797,08/16/19 12:00 AM,ni934551,10/26/22 12:00 AM,ni934858,,,,,
993,79308455,0,NOMBRE COMPLETO DEL CONYUGE79308455,01/01/88 12:00 AM,1,ID0079308455,08/16/19 12:00 AM,nc46148,,,,,,,
994,80326165,17650589,NOMBRE COMPLETO DEL CONYUGE80326165,01/01/88 12:00 AM, ,ID0080326165,08/16/19 12:00 AM,ah53081,,,,,,,
995,79026280,652578,NOMBRE COMPLETO DEL CONYUGE79026280,01/01/88 12:00 AM, ,ID0079026280,08/16/19 12:00 AM,jr58239,,,,,,,
996,81621438,625087,NOMBRE COMPLETO DEL CONYUGE81621438,01/01/88 12:00 AM, ,ID0081621438,08/16/19 12:00 AM,ef97597,,,,,,,
998,80098677,77149449,NOMBRE COMPLETO DEL CONYUGE80098677,01/01/88 12:00 AM, ,ID0080098677,08/16/19 12:00 AM,rt12899,,,,,,,
999,79589551,17620539,NOMBRE COMPLETO DEL CONYUGE79589551,01/01/88 12:00 AM, ,ID0079589551,08/16/19 12:00 AM,ef97597,,,,,,,
1000,81246831,76964882,NOMBRE COMPLETO DEL CONYUGE81246831,01/01/88 12:00 AM,1,ID0081246831,08/16/19 12:00 AM,ni965201,01/24/23 12:00 AM,ni934984,,,,,
1001,79362387,76967776,NOMBRE COMPLETO DEL CONYUGE79362387,01/01/88 12:00 AM,1,ID0079362387,08/16/19 12:00 AM,ni934522,08/21/19 12:00 AM,ni934522,,,,,
1002,79416738,17636572,NOMBRE COMPLETO DEL CONYUGE79416738,01/01/88 12:00 AM, ,ID0079416738,08/16/19 12:00 AM,sa71179,,,,,,,
1003,80631502,77230742,NOMBRE COMPLETO DEL CONYUGE80631502,01/01/88 12:00 AM, ,ID0080631502,08/16/19 12:00 AM,ni965201,12/20/21 12:00 AM,ni934553,,,,,
1004,81237077,242719,NOMBRE COMPLETO DEL CONYUGE81237077,01/01/88 12:00 AM, ,ID0081237077,08/16/19 12:00 AM,ni965201,,,,,,,
1005,78921790,77979344,NOMBRE COMPLETO DEL CONYUGE78921790,01/01/88 12:00 AM,1,ID0078921790,08/16/19 12:00 AM,mo32383,05/27/23 12:00 AM,mo32383,,,,,
1006,79328561,0,NOMBRE COMPLETO DEL CONYUGE79328561,01/01/88 12:00 AM,1,ID0079328561,08/16/19 12:00 AM,nc46148,,,,,,,
1007,81665524,77195459,NOMBRE COMPLETO DEL CONYUGE81665524,01/01/88 12:00 AM, ,ID0081665524,08/16/19 12:00 AM,ni969946,,,,,,,
1008,79757462,17620018,NOMBRE COMPLETO DEL CONYUGE79757462,01/01/88 12:00 AM, ,ID0079757462,08/16/19 12:00 AM,ni965201,,,,,,,
1009,78784466,1722511,NOMBRE COMPLETO DEL CONYUGE78784466,01/01/88 12:00 AM, ,ID0078784466,08/17/19 12:00 AM,cs90816,08/19/19 12:00 AM,yp02425,,,,,
1011,78698934,967679,NOMBRE COMPLETO DEL CONYUGE78698934,01/01/88 12:00 AM, ,ID0078698934,08/17/19 12:00 AM,mo32383,,,,,,,
1012,81350140,76799687,NOMBRE COMPLETO DEL CONYUGE81350140,01/01/88 12:00 AM, ,ID0081350140,08/17/19 12:00 AM,cs90816,,,,,,,
1013,80101090,17455311,NOMBRE COMPLETO DEL CONYUGE80101090,01/01/88 12:00 AM, ,ID0080101090,08/17/19 12:00 AM,mp40611,,,,,,,
1014,82271848,77211330,NOMBRE COMPLETO DEL CONYUGE82271848,01/01/88 12:00 AM, ,ID0082271848,08/17/19 12:00 AM,mp40611,08/11/22 12:00 AM,ni935103,,,,,
1015,79899313,545830,NOMBRE COMPLETO DEL CONYUGE79899313,01/01/88 12:00 AM, ,ID0079899313,08/17/19 12:00 AM,sa71179,,,,,,,
1016,81440158,77497960,NOMBRE COMPLETO DEL CONYUGE81440158,01/01/88 12:00 AM,1,ID0081440158,08/17/19 12:00 AM,ni927499,,,,,,,
1017,80135505,550178,NOMBRE COMPLETO DEL CONYUGE80135505,01/01/88 12:00 AM, ,ID0080135505,08/19/19 12:00 AM,jr58239,,,,,,,
1018,79926434,77279857,NOMBRE COMPLETO DEL CONYUGE79926434,01/01/88 12:00 AM, ,ID0079926434,08/19/19 12:00 AM,ef97597,,,,,,,
1019,81095230,17585276,NOMBRE COMPLETO DEL CONYUGE81095230,01/01/88 12:00 AM, ,ID0081095230,08/19/19 12:00 AM,ni907236,,,,,,,
1020,80999941,649194,NOMBRE COMPLETO DEL CONYUGE80999941,01/01/88 12:00 AM, ,ID0080999941,08/19/19 12:00 AM,np22417,,,,,,,
1021,80524471,77332880,NOMBRE COMPLETO DEL CONYUGE80524471,01/01/88 12:00 AM, ,ID0080524471,08/19/19 12:00 AM,nc46148,,,,,,,
1023,80916000,76759014,NOMBRE COMPLETO DEL CONYUGE80916000,01/01/88 12:00 AM, ,ID0080916000,08/19/19 12:00 AM,jr58239,,,,,,,
1024,80272529,847962,NOMBRE COMPLETO DEL CONYUGE80272529,01/01/88 12:00 AM,1,ID0080272529,08/19/19 12:00 AM,yp02425,,,,,,,
1025,79608009,17554893,NOMBRE COMPLETO DEL CONYUGE79608009,01/01/88 12:00 AM, ,ID0079608009,08/19/19 12:00 AM,jv34996,,,,,,,
1026,79406848,17621534,NOMBRE COMPLETO DEL CONYUGE79406848,01/01/88 12:00 AM,1,ID0079406848,08/19/19 12:00 AM,ni934569,,,,,,,
1027,81701962,0,NOMBRE COMPLETO DEL CONYUGE81701962,01/01/88 12:00 AM,1,ID0081701962,08/19/19 12:00 AM,le34903,,,,,,,
1028,80185219,0,NOMBRE COMPLETO DEL CONYUGE80185219,01/01/88 12:00 AM,1,ID0080185219,08/19/19 12:00 AM,jt20292,,,,,,,
1029,80537450,77641963,NOMBRE COMPLETO DEL CONYUGE80537450,01/01/88 12:00 AM,3,ID0080537450,08/19/19 12:00 AM,ee48305,,,,,,,
1030,81958858,0,NOMBRE COMPLETO DEL CONYUGE81958858,01/01/88 12:00 AM,1,ID0081958858,08/19/19 12:00 AM,jr58239,,,,,,,
1031,81267243,17593679,NOMBRE COMPLETO DEL CONYUGE81267243,01/01/88 12:00 AM, ,ID0081267243,08/19/19 12:00 AM,jt20292,,,,,,,
1032,81331944,0,NOMBRE COMPLETO DEL CONYUGE81331944,01/01/88 12:00 AM,1,ID0081331944,08/19/19 12:00 AM,jn63992,11/26/19 12:00 AM,ef97597,,,,,
1033,78608617,944017,NOMBRE COMPLETO DEL CONYUGE78608617,01/01/88 12:00 AM, ,ID0078608617,08/19/19 12:00 AM,jr58239,,,,,,,
1034,80003706,17568878,NOMBRE COMPLETO DEL CONYUGE80003706,01/01/88 12:00 AM,1,ID0080003706,08/19/19 12:00 AM,ni934569,,,,,,,
1035,80259662,17556717,NOMBRE COMPLETO DEL CONYUGE80259662,01/01/88 12:00 AM, ,ID0080259662,08/19/19 12:00 AM,gb63117,08/21/21 12:00 AM,js37023,,,,,
1036,79593257,77927573,NOMBRE COMPLETO DEL CONYUGE79593257,01/01/88 12:00 AM,1,ID0079593257,08/19/19 12:00 AM,ni945110,,,,,,,
1037,81524793,0,NOMBRE COMPLETO DEL CONYUGE81524793,01/01/88 12:00 AM,1,ID0081524793,08/19/19 12:00 AM,jt20292,03/06/20 12:00 AM,ni934500,,,,,
1038,79892963,0,NOMBRE COMPLETO DEL CONYUGE79892963,01/01/88 12:00 AM,1,ID0079892963,08/19/19 12:00 AM,lp08862,,,,,,,
1039,79801534,0,NOMBRE COMPLETO DEL CONYUGE79801534,01/01/88 12:00 AM,1,ID0079801534,08/19/19 12:00 AM,jt20292,,,,,,,
1040,79444057,77685324,NOMBRE COMPLETO DEL CONYUGE79444057,01/01/88 12:00 AM,1,ID0079444057,08/19/19 12:00 AM,jt20292,,,,,,,
1041,80525206,1354950,NOMBRE COMPLETO DEL CONYUGE80525206,01/01/88 12:00 AM, ,ID0080525206,08/20/19 12:00 AM,mm50087,,,,,,,
1042,80696310,0,NOMBRE COMPLETO DEL CONYUGE80696310,01/01/88 12:00 AM,1,ID0080696310,08/20/19 12:00 AM,js37023,,,,,,,
1043,81836957,16683,NOMBRE COMPLETO DEL CONYUGE81836957,01/01/88 12:00 AM, ,ID0081836957,08/20/19 12:00 AM,mm50087,,,,,,,
1045,79385697,0,NOMBRE COMPLETO DEL CONYUGE79385697,01/01/88 12:00 AM,1,ID0079385697,08/20/19 12:00 AM,jt20292,,,,,,,
1046,82595473,17646819,NOMBRE COMPLETO DEL CONYUGE82595473,01/01/88 12:00 AM,1,ID0082595473,08/20/19 12:00 AM,ni945110,,,,,,,
1047,82249079,0,NOMBRE COMPLETO DEL CONYUGE82249079,01/01/88 12:00 AM,1,ID0082249079,08/20/19 12:00 AM,ef97597,,,,,,,
1048,80238100,17538002,NOMBRE COMPLETO DEL CONYUGE80238100,01/01/88 12:00 AM, ,ID0080238100,08/20/19 12:00 AM,mm50087,,,,,,,
1049,79181587,1125509,NOMBRE COMPLETO DEL CONYUGE79181587,01/01/88 12:00 AM,1,ID0079181587,08/20/19 12:00 AM,ni965201,07/27/23 12:00 AM,usrnetbank,,,,,
1050,79510157,0,NOMBRE COMPLETO DEL CONYUGE79510157,01/01/88 12:00 AM,1,ID0079510157,08/20/19 12:00 AM,jt20292,,,,,,,
1051,81306729,726455,NOMBRE COMPLETO DEL CONYUGE81306729,01/01/88 12:00 AM, ,ID0081306729,08/20/19 12:00 AM,lp08862,,,,,,,
1052,80281870,78010932,NOMBRE COMPLETO DEL CONYUGE80281870,01/01/88 12:00 AM,2,ID0080281870,08/20/19 12:00 AM,jt20292,,,,,,,
1053,80294999,0,NOMBRE COMPLETO DEL CONYUGE80294999,01/01/88 12:00 AM,1,ID0080294999,08/20/19 12:00 AM,jt20292,,,,,,,
1054,79777625,17618511,NOMBRE COMPLETO DEL CONYUGE79777625,01/01/88 12:00 AM, ,ID0079777625,08/20/19 12:00 AM,ni945110,,,,,,,
1055,82273530,77231943,NOMBRE COMPLETO DEL CONYUGE82273530,01/01/88 12:00 AM, ,ID0082273530,08/20/19 12:00 AM,ef97597,,,,,,,
1056,80644019,0,NOMBRE COMPLETO DEL CONYUGE80644019,01/01/88 12:00 AM,1,ID0080644019,08/20/19 12:00 AM,jt20292,,,,,,,
1057,81298793,0,NOMBRE COMPLETO DEL CONYUGE81298793,01/01/88 12:00 AM,1,ID0081298793,08/20/19 12:00 AM,ni965201,,,,,,,
1058,81668175,0,NOMBRE COMPLETO DEL CONYUGE81668175,01/01/88 12:00 AM,3,ID0081668175,08/20/19 12:00 AM,jr58239,,,,,,,
1060,78785497,76628378,NOMBRE COMPLETO DEL CONYUGE78785497,01/01/88 12:00 AM,1,ID0078785497,08/20/19 12:00 AM,ni934551,08/20/19 12:00 AM,ni934551,,,,,
1061,80588720,0,NOMBRE COMPLETO DEL CONYUGE80588720,01/01/88 12:00 AM,1,ID0080588720,08/20/19 12:00 AM,ni945110,,,,,,,
1062,82191941,0,NOMBRE COMPLETO DEL CONYUGE82191941,01/01/88 12:00 AM,1,ID0082191941,08/20/19 12:00 AM,jt20292,,,,,,,
1063,82526110,0,NOMBRE COMPLETO DEL CONYUGE82526110,01/01/88 12:00 AM,1,ID0082526110,08/20/19 12:00 AM,jt20292,,,,,,,
1064,79941239,400341,NOMBRE COMPLETO DEL CONYUGE79941239,01/01/88 12:00 AM, ,ID0079941239,08/20/19 12:00 AM,ni965201,,,,,,,
1065,80081340,0,NOMBRE COMPLETO DEL CONYUGE80081340,01/01/88 12:00 AM,1,ID0080081340,08/20/19 12:00 AM,js37023,,,,,,,
1066,81987556,0,NOMBRE COMPLETO DEL CONYUGE81987556,01/01/88 12:00 AM,1,ID0081987556,08/20/19 12:00 AM,jt20292,,,,,,,
1067,79580635,76853231,NOMBRE COMPLETO DEL CONYUGE79580635,01/01/88 12:00 AM, ,ID0079580635,08/20/19 12:00 AM,ef97597,,,,,,,
1068,79961590,1674936,NOMBRE COMPLETO DEL CONYUGE79961590,01/01/88 12:00 AM, ,ID0079961590,08/20/19 12:00 AM,mm50087,,,,,,,
1069,81264694,76972184,NOMBRE COMPLETO DEL CONYUGE81264694,01/01/88 12:00 AM, ,ID0081264694,08/20/19 12:00 AM,ef97597,,,,,,,
1070,82124527,76970432,NOMBRE COMPLETO DEL CONYUGE82124527,01/01/88 12:00 AM, ,ID0082124527,08/20/19 12:00 AM,ni965201,,,,,,,
1071,81452512,1148550,NOMBRE COMPLETO DEL CONYUGE81452512,01/01/88 12:00 AM,1,ID0081452512,08/20/19 12:00 AM,jr58239,08/29/19 12:00 AM,jr58239,,,,,
1073,82033785,0,NOMBRE COMPLETO DEL CONYUGE82033785,01/01/88 12:00 AM,1,ID0082033785,08/20/19 12:00 AM,jt20292,,,,,,,
1074,78589965,0,NOMBRE COMPLETO DEL CONYUGE78589965,01/01/88 12:00 AM,1,ID0078589965,08/20/19 12:00 AM,ni965201,11/04/19 12:00 AM,js37023,,,,,
1075,80362030,77535004,NOMBRE COMPLETO DEL CONYUGE80362030,01/01/88 12:00 AM,1,ID0080362030,08/20/19 12:00 AM,tl60000,,,,,,,
1077,79429333,0,NOMBRE COMPLETO DEL CONYUGE79429333,01/01/88 12:00 AM,1,ID0079429333,08/20/19 12:00 AM,jt20292,,,,,,,
1078,80163401,0,NOMBRE COMPLETO DEL CONYUGE80163401,01/01/88 12:00 AM,1,ID0080163401,08/20/19 12:00 AM,jt20292,06/02/22 12:00 AM,ni934553,,,,,
1079,79313360,0,NOMBRE COMPLETO DEL CONYUGE79313360,01/01/88 12:00 AM,1,ID0079313360,08/21/19 12:00 AM,ef97597,,,,,,,
1080,79332135,381152,NOMBRE COMPLETO DEL CONYUGE79332135,01/01/88 12:00 AM, ,ID0079332135,08/21/19 12:00 AM,jr58239,,,,,,,
1081,81967253,77145150,NOMBRE COMPLETO DEL CONYUGE81967253,01/01/88 12:00 AM, ,ID0081967253,08/21/19 12:00 AM,jt20292,,,,,,,
1082,80647662,0,NOMBRE COMPLETO DEL CONYUGE80647662,01/01/88 12:00 AM,1,ID0080647662,08/21/19 12:00 AM,ef97597,,,,,,,
1083,78591420,17612641,NOMBRE COMPLETO DEL CONYUGE78591420,01/01/88 12:00 AM, ,ID0078591420,08/21/19 12:00 AM,jr93431,,,,,,,
1084,82287663,0,NOMBRE COMPLETO DEL CONYUGE82287663,01/01/88 12:00 AM,3,ID0082287663,08/21/19 12:00 AM,fm38193,02/22/21 12:00 AM,ni934563,,,,,
1085,79020516,307645,NOMBRE COMPLETO DEL CONYUGE79020516,01/01/88 12:00 AM,1,ID0079020516,08/21/19 12:00 AM,sc06763,,,,,,,
1086,81776857,0,NOMBRE COMPLETO DEL CONYUGE81776857,01/01/88 12:00 AM,1,ID0081776857,08/21/19 12:00 AM,jt20292,,,,,,,
1087,82069887,0,NOMBRE COMPLETO DEL CONYUGE82069887,01/01/88 12:00 AM,1,ID0082069887,08/21/19 12:00 AM,jt20292,,,,,,,
1088,79528870,76901376,NOMBRE COMPLETO DEL CONYUGE79528870,01/01/88 12:00 AM, ,ID0079528870,08/21/19 12:00 AM,jt20292,,,,,,,
1089,78989785,17638206,NOMBRE COMPLETO DEL CONYUGE78989785,01/01/88 12:00 AM, ,ID0078989785,08/21/19 12:00 AM,ni969946,,,,,,,
1090,81931984,77291377,NOMBRE COMPLETO DEL CONYUGE81931984,01/01/88 12:00 AM, ,ID0081931984,08/21/19 12:00 AM,ef97597,,,,,,,
1092,82506837,76990514,NOMBRE COMPLETO DEL CONYUGE82506837,01/01/88 12:00 AM, ,ID0082506837,08/21/19 12:00 AM,gb63117,,,,,,,
1093,80322143,0,NOMBRE COMPLETO DEL CONYUGE80322143,01/01/88 12:00 AM,1,ID0080322143,08/21/19 12:00 AM,jt20292,,,,,,,
1094,82268090,642082,NOMBRE COMPLETO DEL CONYUGE82268090,01/01/88 12:00 AM, ,ID0082268090,08/21/19 12:00 AM,ni934580,,,,,,,
1095,78904330,77331565,NOMBRE COMPLETO DEL CONYUGE78904330,01/01/88 12:00 AM, ,ID0078904330,08/21/19 12:00 AM,ni965201,,,,,,,
1096,82302840,17652788,NOMBRE COMPLETO DEL CONYUGE82302840,01/01/88 12:00 AM,1,ID0082302840,08/21/19 12:00 AM,le34903,07/30/20 12:00 AM,sa71179,,,,,
1097,79945056,1133982,NOMBRE COMPLETO DEL CONYUGE79945056,01/01/88 12:00 AM, ,ID0079945056,08/21/19 12:00 AM,le34903,,,,,,,
1099,78874007,0,NOMBRE COMPLETO DEL CONYUGE78874007,01/01/88 12:00 AM,1,ID0078874007,08/21/19 12:00 AM,ni965201,,,,,,,
1100,81728194,0,NOMBRE COMPLETO DEL CONYUGE81728194,01/01/88 12:00 AM,1,ID0081728194,08/21/19 12:00 AM,jt20292,,,,,,,
1101,80121725,0,NOMBRE COMPLETO DEL CONYUGE80121725,01/01/88 12:00 AM,1,ID0080121725,08/21/19 12:00 AM,jt20292,,,,,,,
1102,82302700,77216022,NOMBRE COMPLETO DEL CONYUGE82302700,01/01/88 12:00 AM, ,ID0082302700,08/21/19 12:00 AM,ni927499,,,,,,,
1103,79353310,17457640,NOMBRE COMPLETO DEL CONYUGE79353310,01/01/88 12:00 AM, ,ID0079353310,08/21/19 12:00 AM,ni965201,,,,,,,
1104,80215878,0,NOMBRE COMPLETO DEL CONYUGE80215878,01/01/88 12:00 AM,1,ID0080215878,08/21/19 12:00 AM,jt20292,,,,,,,
1105,79326798,0,NOMBRE COMPLETO DEL CONYUGE79326798,01/01/88 12:00 AM,1,ID0079326798,08/21/19 12:00 AM,jt20292,,,,,,,
1106,79686425,17505203,NOMBRE COMPLETO DEL CONYUGE79686425,01/01/88 12:00 AM, ,ID0079686425,08/21/19 12:00 AM,ni965201,,,,,,,
1107,78549440,312744,NOMBRE COMPLETO DEL CONYUGE78549440,01/01/88 12:00 AM, ,ID0078549440,08/21/19 12:00 AM,ni934574,,,,,,,
1108,82086528,17502689,NOMBRE COMPLETO DEL CONYUGE82086528,01/01/88 12:00 AM, ,ID0082086528,08/21/19 12:00 AM,ef97597,,,,,,,
1109,78542500,1643857,NOMBRE COMPLETO DEL CONYUGE78542500,01/01/88 12:00 AM, ,ID0078542500,08/21/19 12:00 AM,ni934574,,,,,,,
1110,80390491,76953562,NOMBRE COMPLETO DEL CONYUGE80390491,01/01/88 12:00 AM, ,ID0080390491,08/21/19 12:00 AM,cp42160,,,,,,,
1111,81475075,17577054,NOMBRE COMPLETO DEL CONYUGE81475075,01/01/88 12:00 AM, ,ID0081475075,08/21/19 12:00 AM,jr93431,,,,,,,
1112,81700028,0,NOMBRE COMPLETO DEL CONYUGE81700028,01/01/88 12:00 AM,1,ID0081700028,08/22/19 12:00 AM,mp40611,05/10/22 12:00 AM,ni934553,,,,,
1113,80430590,0,NOMBRE COMPLETO DEL CONYUGE80430590,01/01/88 12:00 AM,3,ID0080430590,08/22/19 12:00 AM,jn63992,08/31/21 12:00 AM,tl60000,,,,,
1114,79735477,77076379,NOMBRE COMPLETO DEL CONYUGE79735477,01/01/88 12:00 AM, ,ID0079735477,08/22/19 12:00 AM,jv34996,,,,,,,
1115,80656076,0,NOMBRE COMPLETO DEL CONYUGE80656076,01/01/88 12:00 AM,1,ID0080656076,08/22/19 12:00 AM,jt20292,,,,,,,
1116,82222790,17622631,NOMBRE COMPLETO DEL CONYUGE82222790,01/01/88 12:00 AM,1,ID0082222790,08/22/19 12:00 AM,jr58239,11/15/23 12:00 AM,usrnetbank,,,,,
1117,79634689,17550381,NOMBRE COMPLETO DEL CONYUGE79634689,01/01/88 12:00 AM, ,ID0079634689,08/22/19 12:00 AM,jn63992,,,,,,,
1118,81898855,0,NOMBRE COMPLETO DEL CONYUGE81898855,01/01/88 12:00 AM,1,ID0081898855,08/22/19 12:00 AM,ni927499,,,,,,,
1119,82211845,77508287,NOMBRE COMPLETO DEL CONYUGE82211845,01/01/88 12:00 AM,1,ID0082211845,08/22/19 12:00 AM,ef97597,,,,,,,
1120,81520445,0,NOMBRE COMPLETO DEL CONYUGE81520445,01/01/88 12:00 AM,1,ID0081520445,08/22/19 12:00 AM,jt20292,,,,,,,
1121,81136700,362467,NOMBRE COMPLETO DEL CONYUGE81136700,01/01/88 12:00 AM, ,ID0081136700,08/22/19 12:00 AM,jr58239,09/02/19 12:00 AM,jr58239,,,,,
1122,81022623,77038051,NOMBRE COMPLETO DEL CONYUGE81022623,01/01/88 12:00 AM,1,ID0081022623,08/22/19 12:00 AM,ni934569,,,,,,,
1123,78776854,0,NOMBRE COMPLETO DEL CONYUGE78776854,01/01/88 12:00 AM,1,ID0078776854,08/22/19 12:00 AM,jt20292,,,,,,,
1124,81292450,76947511,NOMBRE COMPLETO DEL CONYUGE81292450,01/01/88 12:00 AM, ,ID0081292450,08/22/19 12:00 AM,jn63992,,,,,,,
1127,79250902,17623547,NOMBRE COMPLETO DEL CONYUGE79250902,01/01/88 12:00 AM, ,ID0079250902,08/22/19 12:00 AM,jt20292,,,,,,,
1128,79173622,77615385,NOMBRE COMPLETO DEL CONYUGE79173622,01/01/88 12:00 AM,1,ID0079173622,08/23/19 12:00 AM,nc46148,,,,,,,
1129,81051038,1601392,NOMBRE COMPLETO DEL CONYUGE81051038,01/01/88 12:00 AM, ,ID0081051038,08/23/19 12:00 AM,jt20292,,,,,,,
1130,81943567,37416,NOMBRE COMPLETO DEL CONYUGE81943567,01/01/88 12:00 AM, ,ID0081943567,08/23/19 12:00 AM,jr58239,,,,,,,
1131,80937474,0,NOMBRE COMPLETO DEL CONYUGE80937474,01/01/88 12:00 AM,1,ID0080937474,08/23/19 12:00 AM,wz35003,,,,,,,
1132,79747769,76810672,NOMBRE COMPLETO DEL CONYUGE79747769,01/01/88 12:00 AM, ,ID0079747769,08/23/19 12:00 AM,mm50087,,,,,,,
1133,79628085,1723915,NOMBRE COMPLETO DEL CONYUGE79628085,01/01/88 12:00 AM, ,ID0079628085,08/23/19 12:00 AM,jr93431,03/24/22 12:00 AM,fm38193,,,,,
1134,80629958,77489045,NOMBRE COMPLETO DEL CONYUGE80629958,01/01/88 12:00 AM,1,ID0080629958,08/23/19 12:00 AM,ni000235,,,,,,,
1135,78646861,1056662,NOMBRE COMPLETO DEL CONYUGE78646861,01/01/88 12:00 AM, ,ID0078646861,08/23/19 12:00 AM,es62052,,,,,,,
1136,79693049,979658,NOMBRE COMPLETO DEL CONYUGE79693049,01/01/88 12:00 AM, ,ID0079693049,08/23/19 12:00 AM,mm50087,,,,,,,
1137,80253311,17553127,NOMBRE COMPLETO DEL CONYUGE80253311,01/01/88 12:00 AM,1,ID0080253311,08/23/19 12:00 AM,tl60000,10/26/23 12:00 AM,usrnetbank,,,,,
1138,81673748,281873,NOMBRE COMPLETO DEL CONYUGE81673748,01/01/88 12:00 AM, ,ID0081673748,08/23/19 12:00 AM,sa71179,,,,,,,
