en_ente;en_nombre;en_subtipo;en_filial;en_oficina;en_ced_ruc;en_fecha_crea;en_fecha_mod;en_imagen;en_direccion;en_referencia;en_casilla;en_casilla_def;en_tipo_dp;en_balance;en_grupo;en_pais;en_oficial;en_actividad;en_retencion;en_mala_referencia;en_comentario;en_cont_malas;en_nomlar;en_patrimonio_tec;en_vinculacion;en_tipo_vinculacion;c_posicion;c_tipo_compania;c_rep_legal;c_activo;c_pasivo;c_es_grupo;c_capital_social;c_reserva_legal;c_fecha_const;c_nombre_completo;c_plazo;c_estatutos;c_direccion_domicilio;c_fecha_inscrp;c_objeto_social;c_fecha_aum_capital;c_rep_jud;c_rep_ex_jud;c_notaria;c_capital_inicial;c_num_acciones;c_cap_pagado;p_c_apellido;p_nit;p_carne_electoral;p_licencia;en_reg_fiscal;en_giro;p_dir;p_din;en_calificacion;c_tamano;s_tipo_soc_hecho;p_p_apellido;p_s_apellido;p_sexo;p_fecha_nac;p_profesion;p_pasaporte;p_estado_civil;p_num_cargas;p_nivel_ing;p_nivel_egr;p_tipo_persona;p_personal;p_propiedad;p_trabajo;p_soc_hecho;p_fecha_ingreso;p_fecha_expira;en_categoria;en_serv_adic;en_comen_adic;en_nombre_largo;en_usuario_crea;en_usuario_mod;en_oficina_mod;en_paga_iva;p_fecha_emision_cedula;p_fecha_expiracion_cedula;p_dependientes;p_oficio;en_domiciliado;c_folio;c_libro;p_carnet_res;p_carnet_min;p_partida_nac;p_fecha_emision_dui;p_fecha_vencimiento_dui;en_banca;p_emp_banc;p_representado;en_coment_act;en_fecha_act;en_nombre2;en_pais_nac;en_rango_ingresos;en_nombre1;en_tipo_segmento;en_segmento_negocio;en_afiliate_code;en_std_industry_code;en_glb_finance_cid;en_pais_residencia;en_base_number;en_ciudad_nac;en_perfil;;;;;;;;;
78534761;NOMBRE_78534761;P;1;122;IDENTIFCR_78534761;Dec 19 2017 12;12:00:00 AM;Nov 8 2024  5;22PM;;2;;;;;;;1;46;1000;S;N;COMENTARIO_78534761;0;NOMLAR_78534761;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534761;;;0;155;;IDENTIFD_78534761;N;B&P;;APELLIDOP_78534761;APELLIDOS_78534761;M;Jun 17 1979 12;12:00:00 AM;2323;;S;;;;PA;1;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534761;sa;pr33771;132;S;;;0;;S;;;;;;;;OTR;;;;Sep 22 2022 11;37AM;NOMBRE2_78534761;1;D;NOMBRE1_78534761;92;9299;;;0;1;0;1103;N;;;;;
78534770;NOMBRE_78534770;P;1;122;IDENTIFCR_78534770;Mar 19 2015 12;12:00:00 AM;Mar 19 2015 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534770;0;NOMLAR_78534770;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78534770;IDENTIFN_78534770;;;;105;;IDENTIFD_78534770;N;;;APELLIDOP_78534770;APELLIDOS_78534770;F;Nov 20 1991 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78534770;sa;;;S;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534770;;;NOMBRE1_78534770;92;9299;;;0;1;0;;N;;;;;;
78534788;NOMBRE_78534788;P;1;122;IDENTIFCR_78534788;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1300;S;N;COMENTARIO_78534788;;NOMLAR_78534788;;;;N;4;;;;;;;;COMCOMP_78534788;;;;;;;;;;;;;;IDENTIFN_78534788;;;;105;;IDENTIFD_78534788;N;;;APELLIDOP_78534788;APELLIDOS_78534788;F;Feb 20 1976 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534788;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534788;;G;NOMBRE1_78534788;92;9299;;;0;1;0;;N;;;;;
78534796;NOMBRE_78534796;C;1;172;IDENTIFCR_78534796;Jul 16 2021 12;12:00:00 AM;Sep 26 2024  2;15PM;;1;1;0;;;0;;1;88;2400;S;N;COMENTARIO_78534796;0;NOMLAR_78534796;;;;MB;3;76835098;;;N;107714587.05;5000000;Apr 21 2021 12;12:00:00 AM;COMCOMP_78534796;99;;1;May 6 2021 12;12:00:00 AM;;;;;;;30695;3509.19;;IDENTIFN_78534796;;;0;52;;IDENTIFD_78534796;;COR;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO// CLIENTE REGIONAL;NOMBRELAR_78534796;cp42160;ef97597;132;S;;;;;S;NA;NA;;;;;;OTR;;;;Feb 27 2024  3;03:00:00 PM;;;;;91;9240;0;0;1;1;0;;N;;;;
78534800;NOMBRE_78534800;C;1;186;IDENTIFCR_78534800;Nov 26 2018 12;12:00:00 AM;May 13 2019  2;45PM;;1;1;0;;;0;;1;17;2400;S;N;COMENTARIO_78534800;0;NOMLAR_78534800;;;;MB;4;40642;;;N;100000;550000;Aug 25 2012 12;12:00:00 AM;COMCOMP_78534800;99;;1;Jan 9 2013 12;12:00:00 AM;;;;;;;1000;100;;IDENTIFN_78534800;;;0;69;;IDENTIFD_78534800;;PYME;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534800;mo38090;sc06763;132;S;;;;;S;N/A;N/A;;;;;;OTR;;;;Dec 26 2018 10;10:00:00 AM;;;;;91;9237;0;0;1;1;0;;N;;;;
78534818;NOMBRE_78534818;C;1;172;IDENTIFCR_78534818;Dec 18 2014 12;12:00:00 AM;Mar 19 2021  5;46PM;;1;1;0;;;0;;1;88;2400;S;N;COMENTARIO_78534818;0;NOMLAR_78534818;;;;MB;3;194613;;;N;10000;3500000;Jul 30 2014 12;12:00:00 AM;COMCOMP_78534818;99;;1;Aug 19 2014 12;12:00:00 AM;;;;;;;100;1000;;IDENTIFN_78534818;;;0;68;;IDENTIFD_78534818;;COM;;;;;;;;;;;;;;;;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534818;em44478;tg98161;132;S;;;;;S;1;1;;;;;;OTR;;;;Mar 19 2021  5;46PM;;;;;91;9237;0;0;1;1;0;;N;;;;
78534826;NOMBRE_78534826;P;1;122;IDENTIFCR_78534826;Feb 26 2012 12;12:00:00 AM;Jul 12 2024  7;22AM;;2;;;;;;;1;1;1600;S;N;COMENTARIO_78534826;;NOMLAR_78534826;;;;N;4;;;;;;;;COMCOMP_78534826;;;;;;;;;;;;;;IDENTIFN_78534826;;;0;105;;IDENTIFD_78534826;N;PYME;;APELLIDOP_78534826;APELLIDOS_78534826;M;Mar 27 1983 12;12:00:00 AM;1000;;A;;;;PA;1;;1;1;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534826;;ni935263;132;S;;;3;;S;;;;;;;;OTR;;;;Jul 12 2024  7;22AM;NOMBRE2_78534826;1;G;NOMBRE1_78534826;92;9237;;;0;1;0;1601;N;;;;;
78534834;NOMBRE_78534834;P;1;122;IDENTIFCR_78534834;Apr 28 2021 12;12:00:00 AM;Jun 26 2024 10;28AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78534834;0;NOMLAR_78534834;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78534834;IDENTIFN_78534834;;;;105;;IDENTIFD_78534834;N;;;APELLIDOP_78534834;APELLIDOS_78534834;M;Jan 16 1997 12;12:00:00 AM;306;;S;;;;PA;1;;1;;;;A;;;NOMBRELAR_78534834;sa;;;S;Apr 29 2021 12;12:00:00 AM;Apr 29 2031 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78534834;1;C;NOMBRE1_78534834;92;9299;;;0;1;0;1003;N;;;;
78534842;NOMBRE_78534842;P;1;122;IDENTIFCR_78534842;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534842;;NOMLAR_78534842;;;;N;4;;;;;;;;COMCOMP_78534842;;;;;;;;;;;;;;IDENTIFN_78534842;;;;105;;IDENTIFD_78534842;N;;;APELLIDOP_78534842;APELLIDOS_78534842;M;Jan 25 1982 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534842;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534842;;A;NOMBRE1_78534842;92;9299;;;0;1;0;;N;;;;;
78534850;NOMBRE_78534850;P;1;184;IDENTIFCR_78534850;Apr 18 2022 12;12:00:00 AM;Apr 18 2022 12;12:00:00 AM;;1;0;0;;;0;;1;0;0;N;N;COMENTARIO_78534850;0;NOMLAR_78534850;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534850;;;;;;IDENTIFD_78534850;;;;APELLIDOP_78534850;APELLIDOS_78534850;F;Jan 24 1962 12;12:00:00 AM;;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78534850;ni934959;;;S;;;;;N;;;;;;Jan 13 2015 12;12:00:00 AM;Jan 13 2025 12;12:00:00 AM;;;; ;;NOMBRE2_78534850;;;NOMBRE1_78534850;92;9299;;;0;1;0;;N;;;;
78534869;NOMBRE_78534869;P;1;230;IDENTIFCR_78534869;Dec 19 2022 12;12:00:00 AM;Dec 19 2022 12;12:00:00 AM;;1;0;0;;;0;;1;0;1000;S;N;COMENTARIO_78534869;0;NOMLAR_78534869;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534869;;;;;;IDENTIFD_78534869;;;;APELLIDOP_78534869;APELLIDOS_78534869;F;Aug 31 1977 12;12:00:00 AM;1100;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78534869;ni934844;;;S;;;;;N;;;;;;Aug 7 2016 12;12:00:00 AM;Aug 7 2026 12;12:00:00 AM;;;; ;;NOMBRE2_78534869;;;NOMBRE1_78534869;92;9299;;;0;1;0;;N;;;;
78534877;NOMBRE_78534877;P;1;238;IDENTIFCR_78534877;Oct 8 2020 12;12:00:00 AM;Oct 8 2020 12;12:00:00 AM;;1;0;0;;;0;;1;0;0;S;N;COMENTARIO_78534877;0;NOMLAR_78534877;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534877;;;;;;IDENTIFD_78534877;;;;APELLIDOP_78534877;APELLIDOS_78534877;F;Sep 25 1993 12;12:00:00 AM;;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78534877;ni934573;;;S;;;;;N;;;;;;Oct 7 2020 12;12:00:00 AM;Oct 7 2030 12;12:00:00 AM;;;; ;;NOMBRE2_78534877;;;NOMBRE1_78534877;92;9299;;;0;1;0;;N;;;;
78534885;NOMBRE_78534885;P;1;202;IDENTIFCR_78534885;Jun 9 2023 12;12:00:00 AM;Jun 9 2023 12;12:00:00 AM;;1;0;0;;;0;;1;0;1900;S;N;COMENTARIO_78534885;0;NOMLAR_78534885;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534885;;;;;;IDENTIFD_78534885;;;;APELLIDOP_78534885;APELLIDOS_78534885;F;Apr 11 1962 12;12:00:00 AM;900;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78534885;ni948538;;;S;;;;;S;;;;;;Sep 9 2015 12;12:00:00 AM;Sep 9 2025 12;12:00:00 AM;PEP;;; ;;NOMBRE2_78534885;;;NOMBRE1_78534885;92;9299;;;0;1;0;;N;;;;
78534893;NOMBRE_78534893;P;1;172;IDENTIFCR_78534893;Mar 25 2009 12;12:00:00 AM;Sep 24 2013 11;03:00:00 AM;;2;;;;;;;35;22;1100;S;N;COMENTARIO_78534893;0;NOMLAR_78534893;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534893;;;0;59;;IDENTIFD_78534893;N;B&P;;APELLIDOP_78534893;;F;Feb 4 1942 12;12:00:00 AM;2000;;V;;;;PA;2;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534893;sa;mh61463;132;N;;;0;;N;;;;;;;;OTR;;;;Sep 24 2013 11;03:00:00 AM;;35;D;NOMBRE1_78534893;92;9299;;;0;1;0;;N;;;;;
78534907;NOMBRE_78534907;P;1;186;IDENTIFCR_78534907;Oct 6 2009 12;12:00:00 AM;Apr 24 2019  5;54PM;;1;;;;;;;1;17;1200;S;N;COMENTARIO_78534907;0;NOMLAR_78534907;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534907;;;0;103;;IDENTIFD_78534907;N;B&P;;APELLIDOP_78534907;APELLIDOS_78534907;F;Feb 28 1953 12;12:00:00 AM;900;;S;;;;PA;1;;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534907;sa;ni965201;132;N;;;2;;S;;;;;;;;OTR;;;;Apr 24 2019  5;54PM;NOMBRE2_78534907;1;B;NOMBRE1_78534907;92;9299;;;0;1;0;;N;;;;;
78534915;NOMBRE_78534915;P;1;122;IDENTIFCR_78534915;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534915;;NOMLAR_78534915;;;;N;4;;;;;;;;COMCOMP_78534915;;;;;;;;;;;;;;IDENTIFN_78534915;;;;105;;IDENTIFD_78534915;N;;;APELLIDOP_78534915;APELLIDOS_78534915;F;Aug 11 1968 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534915;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534915;;B;NOMBRE1_78534915;92;9204;;;0;1;0;;N;;;;;
78534923;NOMBRE_78534923;P;1;122;IDENTIFCR_78534923;Oct 20 2016 12;12:00:00 AM;Aug 4 2021  4;06:00:00 PM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534923;0;NOMLAR_78534923;;;;;4;;;;;;;;;;;;;;;;;;;;;APELLIDOC_78534923;IDENTIFN_78534923;;;;105;;IDENTIFD_78534923;N;;;APELLIDOP_78534923;APELLIDOS_78534923;F;May 11 1968 12;12:00:00 AM;0;;S;;;;PA;;;1;;;;A;;;NOMBRELAR_78534923;sa;;;S;;;1;;;;;;;;;;OTR;;;;;NOMBRE2_78534923;;;NOMBRE1_78534923;92;9299;;;0;1;0;;N;;;;;;
78534931;NOMBRE_78534931;P;1;122;IDENTIFCR_78534931;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78534931;;NOMLAR_78534931;;;;N;4;;;;;;;;COMCOMP_78534931;;;;;;;;;;;;;;IDENTIFN_78534931;;;;105;;IDENTIFD_78534931;N;;;APELLIDOP_78534931;APELLIDOS_78534931;F;May 2 1977 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534931;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534931;;C;NOMBRE1_78534931;92;9204;;;0;1;0;;N;;;;;
78534940;NOMBRE_78534940;P;1;122;IDENTIFCR_78534940;Feb 26 2012 12;12:00:00 AM;Mar 29 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534940;;NOMLAR_78534940;;;;N;4;;;;;;;;COMCOMP_78534940;;;;;;;;;;;;;;IDENTIFN_78534940;;;;105;;IDENTIFD_78534940;N;;;APELLIDOP_78534940;APELLIDOS_78534940;M;Feb 14 1979 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534940;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534940;;A;NOMBRE1_78534940;92;9299;;;0;1;0;;N;;;;;
78534958;NOMBRE_78534958;P;1;122;IDENTIFCR_78534958;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534958;;NOMLAR_78534958;;;;N;4;;;;;;;;COMCOMP_78534958;;;;;;;;;;;;;;IDENTIFN_78534958;;;;105;;IDENTIFD_78534958;N;;;APELLIDOP_78534958;APELLIDOS_78534958;F;Mar 25 1958 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534958;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534958;;C;NOMBRE1_78534958;92;9299;;;0;1;0;;N;;;;;
78534966;NOMBRE_78534966;P;1;122;IDENTIFCR_78534966;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78534966;;NOMLAR_78534966;;;;N;4;;;;;;;;COMCOMP_78534966;;;;;;;;;;;;;;IDENTIFN_78534966;;;;105;;IDENTIFD_78534966;N;;;APELLIDOP_78534966;;F;Jun 13 1941 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534966;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78534966;;B;NOMBRE1_78534966;92;9299;;;0;1;0;;N;;;;;
78534974;NOMBRE_78534974;P;1;174;IDENTIFCR_78534974;Oct 5 2023 12;12:00:00 AM;Nov 21 2023  5;29PM;;2;0;0;;;0;;1;18;1000;S;N;COMENTARIO_78534974;;NOMLAR_78534974;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534974;;;0;73;;IDENTIFD_78534974;N;COR;;APELLIDOP_78534974;APELLIDOS_78534974;F;Aug 7 1983 12;12:00:00 AM;500;;S;;;;PA;1;0;1;;;;A;;CLIENTE ACTUALIZADO;NOMBRELAR_78534974;ni31476;ni935235;132;S;;;1;;S;;;;;;;;OTR;;;;Nov 21 2023  5;29PM;NOMBRE2_78534974;1;A;NOMBRE1_78534974;92;9299;;;0;1;0;1003;N;;;;;
78534982;NOMBRE_78534982;P;1;122;IDENTIFCR_78534982;Feb 26 2012 12;12:00:00 AM;Mar 15 2012 12;12:00:00 AM;;1;;;;;;;1;1;1900;S;N;COMENTARIO_78534982;;NOMLAR_78534982;;;;N;4;;;;;;;;COMCOMP_78534982;;;;;;;;;;;;;;IDENTIFN_78534982;;;;105;;IDENTIFD_78534982;N;;;APELLIDOP_78534982;APELLIDOS_78534982;M;Jan 1 1900 12;12:00:00 AM;0;;C;;;;PA;;;;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78534982;;;;;;;0;;;;;;;;;;OTR;;;;;;;A;NOMBRE1_78534982;92;9299;;;0;1;0;;N;;;;;
78534990;NOMBRE_78534990;P;1;238;IDENTIFCR_78534990;Oct 23 2008 12;12:00:00 AM;Mar 31 2010  8;46PM;;2;;;;;;;1;19;1600;S;N;COMENTARIO_78534990;0;NOMLAR_78534990;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78534990;;;;105;;IDENTIFD_78534990;N;;;APELLIDOP_78534990;APELLIDOS_78534990;F;Apr 22 1961 12;12:00:00 AM;2309;;C;;;;PA;3;;1;;;Jun 23 2009 12;12:00:00 AM;A;;;NOMBRELAR_78534990;sa;;;N;;;5;;S;;;;;;;;OTR;;;;;NOMBRE2_78534990;;D;NOMBRE1_78534990;92;9299;;;0;1;0;;N;;;;;
78535008;NOMBRE_78535008;P;1;122;IDENTIFCR_78535008;Feb 26 2012 12;12:00:00 AM;Mar 29 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78535008;;NOMLAR_78535008;;;;N;4;;;;;;;;COMCOMP_78535008;;;;;;;;;;;;;;IDENTIFN_78535008;;;;105;;IDENTIFD_78535008;N;;;APELLIDOP_78535008;APELLIDOS_78535008;F;Dec 15 1952 12;12:00:00 AM;0;;C;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78535008;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78535008;;A;NOMBRE1_78535008;92;9299;;;0;1;0;;N;;;;;
78535016;NOMBRE_78535016;P;1;122;IDENTIFCR_78535016;Feb 26 2012 12;12:00:00 AM;Feb 26 2012 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78535016;;NOMLAR_78535016;;;;N;4;;;;;;;;COMCOMP_78535016;;;;;;;;;;;;;;IDENTIFN_78535016;;;;105;;IDENTIFD_78535016;N;;;APELLIDOP_78535016;APELLIDOS_78535016;F;Nov 12 1958 12;12:00:00 AM;0;;S;;;;PA;;;1;;Feb 26 2012 12;12:00:00 AM;;A;;;NOMBRELAR_78535016;;;;;;;0;;;;;;;;;;OTR;;;;;NOMBRE2_78535016;;D;NOMBRE1_78535016;92;9299;;;0;1;0;;N;;;;;
78535024;NOMBRE_78535024;P;1;180;IDENTIFCR_78535024;Sep 27 2024 12;12:00:00 AM;Sep 27 2024 12;12:00:00 AM;;1;0;0;;;0;;1;0;1200;S;N;COMENTARIO_78535024;0;NOMLAR_78535024;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535024;;;;;;IDENTIFD_78535024;;;;APELLIDOP_78535024;APELLIDOS_78535024;F;Feb 21 1968 12;12:00:00 AM;900;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535024;ni32819;;;S;;;;;S;;;;;;Jul 18 2022 12;12:00:00 AM;Jul 18 2032 12;12:00:00 AM;;;; ;;NOMBRE2_78535024;;;NOMBRE1_78535024;92;9299;;;0;1;0;;N;;;;
78535032;NOMBRE_78535032;P;1;210;IDENTIFCR_78535032;Sep 27 2024 12;12:00:00 AM;Sep 27 2024 12;54PM;;1;0;0;;;0;;1;0;1200;S;N;COMENTARIO_78535032;0;NOMLAR_78535032;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535032;;;;;;IDENTIFD_78535032;;;;APELLIDOP_78535032;APELLIDOS_78535032;F;Mar 2 1987 12;12:00:00 AM;1000;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535032;ni934729;ni934729;210;S;;;;;S;;;;;;;;;;; ;Sep 27 2024 12;54PM;NOMBRE2_78535032;1;;NOMBRE1_78535032;92;9299;;;0;1;0;;N;;;;;
78535040;NOMBRE_78535040;P;1;186;IDENTIFCR_78535040;Sep 27 2024 12;12:00:00 AM;Sep 27 2024 12;12:00:00 AM;;1;0;0;;;0;;1;0;1200;S;N;COMENTARIO_78535040;0;NOMLAR_78535040;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535040;;;;;;IDENTIFD_78535040;;;;APELLIDOP_78535040;APELLIDOS_78535040;F;Dec 25 2001 12;12:00:00 AM;900;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535040;ni934845;;;S;;;;;S;;;;;;Dec 14 2018 12;12:00:00 AM;Dec 14 2028 12;12:00:00 AM;;;; ;;NOMBRE2_78535040;;;NOMBRE1_78535040;92;9299;;;0;1;0;;N;;;;
78535059;NOMBRE_78535059;P;1;178;IDENTIFCR_78535059;Sep 27 2024 12;12:00:00 AM;Sep 27 2024 12;12:00:00 AM;;1;0;0;;;0;;1;0;1000;S;N;COMENTARIO_78535059;0;NOMLAR_78535059;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535059;;;;;;IDENTIFD_78535059;;;;APELLIDOP_78535059;;F;Jan 12 2005 12;12:00:00 AM;0;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535059;ni32749;;;S;;;;;S;;;;;;May 10 2023 12;12:00:00 AM;May 10 2033 12;12:00:00 AM;;;; ;;NOMBRE2_78535059;;;NOMBRE1_78535059;92;9299;;;0;1;0;;N;;;;
78535067;NOMBRE_78535067;P;1;122;IDENTIFCR_78535067;Sep 27 2024 12;12:00:00 AM;Oct 2 2024 12;02:00:00 PM;;2;0;0;;;0;;1;36;1000;S;N;COMENTARIO_78535067;0;NOMLAR_78535067;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535067;;;0;135;;IDENTIFD_78535067;N;COR;;APELLIDOP_78535067;APELLIDOS_78535067;M;Mar 1 1991 12;12:00:00 AM;977;;S;;;;PA;1;0;1;0;;;A;;CLIENTE ACTUALIAZADO;NOMBRELAR_78535067;ni32650;ni32578;190;S;;;1;;S;;;;;;;;OTR;;;;Oct 2 2024 11;33AM;NOMBRE2_78535067;1;D;NOMBRE1_78535067;92;9299;;;0;1;0;108;N;;;;;
78535075;NOMBRE_78535075;P;1;122;IDENTIFCR_78535075;Oct 21 2024 12;12:00:00 AM;Oct 21 2024 12;12:00:00 AM;;2;;;;;;;1;1;1900;S;N;COMENTARIO_78535075;0;NOMLAR_78535075;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535075;;;;105;;IDENTIFD_78535075;N;;;APELLIDOP_78535075;APELLIDOS_78535075;F;Sep 15 1995 12;12:00:00 AM;0;;C;;;;PA;;;;;;;A;;;NOMBRELAR_78535075;sa;;;S;;;;;;;;;;;;;OTR;;;;;NOMBRE2_78535075;;;NOMBRE1_78535075;92;9299;;;0;1;0;;N;;;;;;
78535083;NOMBRE_78535083;P;1;122;IDENTIFCR_78535083;Sep 28 2024 12;12:00:00 AM;Sep 28 2024 10;12:00:00 AM;;2;;;;;;;1;1;1000;S;N;COMENTARIO_78535083;0;NOMLAR_78535083;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535083;;;;96;;IDENTIFD_78535083;N;;;APELLIDOP_78535083;APELLIDOS_78535083;F;Sep 9 1995 12;12:00:00 AM;306;;S;;;;PA;2;;1;;;;A;;;NOMBRELAR_78535083;sa;;;S;Sep 19 2017 12;12:00:00 AM;Sep 19 2027 12;12:00:00 AM;;;;;;;;;;;OTR;;;;;NOMBRE2_78535083;1;C;NOMBRE1_78535083;92;9299;;;0;1;0;1003;N;;;;
78535091;NOMBRE_78535091;P;1;184;IDENTIFCR_78535091;Sep 28 2024 12;12:00:00 AM;Sep 28 2024 12;12:00:00 AM;;1;0;0;;;0;;1;0;1200;S;N;COMENTARIO_78535091;0;NOMLAR_78535091;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535091;;;;;;IDENTIFD_78535091;;;;APELLIDOP_78535091;APELLIDOS_78535091;F;Aug 16 1993 12;12:00:00 AM;1200;;C;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535091;ni31527;;;S;;;;;S;;;;;;Dec 14 2022 12;12:00:00 AM;Dec 14 2032 12;12:00:00 AM;;;; ;;NOMBRE2_78535091;;;NOMBRE1_78535091;92;9299;;;0;1;0;;N;;;;
78535105;NOMBRE_78535105;P;1;178;IDENTIFCR_78535105;Sep 28 2024 12;12:00:00 AM;Sep 28 2024 12;12:00:00 AM;;1;0;0;;;0;;1;0;1000;S;N;COMENTARIO_78535105;0;NOMLAR_78535105;;;;;4;;;;;;;;;;;;;;;;;;;;;;IDENTIFN_78535105;;;;;;IDENTIFD_78535105;;;;APELLIDOP_78535105;APELLIDOS_78535105;F;Mar 5 1995 12;12:00:00 AM;405;;S;;;;PA;0;0;0;0;;;A;;;NOMBRELAR_78535105;ni32239;;;S;;;;;S;;;;;;Apr 26 2021 12;12:00:00 AM;Apr 26 2031 12;12:00:00 AM;;;; ;;NOMBRE2_78535105;;;NOMBRE1_78535105;92;9299;;;0;1;0;;N;;;;
